transaction_id,merchant_id,customer_id,device_id,ip_address,timestamp,amount,amount_in_paise,currency,payment_method,transaction_status,customer_account_age_days,is_new_device,is_new_ip,hour_of_day,day_of_week,fraud_label,fraud_scenario
tx_00046610,mer_0181,cust_006871,dev_014848,157.173.231.8,2026-07-13T10:29:12,430.75,43075,INR,card,SUCCESS,434,0,0,10,0,0,legitimate
tx_00046611,mer_0222,cust_004603,dev_009232,106.68.12.127,2026-07-13T10:29:43,584.36,58436,INR,card,SUCCESS,61,0,0,10,0,0,legitimate
tx_00046612,mer_0147,cust_000769,dev_017335,106.249.207.28,2026-07-13T10:30:27,878.09,87809,INR,card,SUCCESS,152,0,0,10,0,0,legitimate
tx_00046613,mer_0188,cust_005163,dev_004605,103.93.239.201,2026-07-13T10:30:39,474.61,47461,INR,card,SUCCESS,375,0,0,10,0,0,legitimate
tx_00046614,mer_0237,cust_012233,dev_019625,49.198.129.45,2026-07-13T10:31:35,376.49,37649,INR,card,SUCCESS,145,0,0,10,0,0,legitimate
tx_00046615,mer_0064,cust_002576,dev_011380,49.54.36.79,2026-07-13T10:31:36,2688.52,268852,INR,upi,SUCCESS,88,0,0,10,0,0,legitimate
tx_00046616,mer_0242,cust_004008,dev_009771,103.105.250.128,2026-07-13T10:31:59,1697.05,169705,INR,card,SUCCESS,277,0,0,10,0,0,legitimate
tx_00046617,mer_0165,cust_004998,dev_013903,223.86.197.165,2026-07-13T10:32:05,1118.88,111888,INR,card,SUCCESS,201,0,0,10,0,0,legitimate
tx_00046618,mer_0206,cust_011405,dev_019085,157.117.92.44,2026-07-13T10:32:10,925.06,92506,INR,card,SUCCESS,227,0,0,10,0,0,legitimate
tx_00046619,mer_0028,cust_007419,dev_007927,223.251.40.160,2026-07-13T10:35:06,548.64,54864,INR,upi,SUCCESS,115,0,0,10,0,0,legitimate
tx_00046620,mer_0172,cust_001867,dev_018578,106.247.73.142,2026-07-13T10:38:11,1628.11,162811,INR,netbanking,SUCCESS,273,0,0,10,0,0,legitimate
tx_00046621,mer_0189,cust_006023,dev_008340,106.230.249.12,2026-07-13T10:39:21,5790.15,579015,INR,upi,SUCCESS,299,0,0,10,0,0,legitimate
tx_00046622,mer_0054,cust_007601,dev_013079,223.50.123.41,2026-07-13T10:39:53,5410.84,541084,INR,upi,SUCCESS,109,0,0,10,0,0,legitimate
tx_00046623,mer_0165,cust_008283,dev_016691,117.148.225.182,2026-07-13T10:40:41,2568.54,256854,INR,upi,SUCCESS,103,0,0,10,0,0,legitimate
tx_00046624,mer_0088,cust_001821,dev_013851,103.40.80.81,2026-07-13T10:40:54,894.95,89495,INR,card,SUCCESS,196,0,0,10,0,0,legitimate
tx_00046625,mer_0163,cust_008299,dev_015064,122.251.138.25,2026-07-13T10:41:16,339.97,33997,INR,upi,SUCCESS,236,0,0,10,0,0,legitimate
tx_00046626,mer_0083,cust_006327,dev_010403,122.58.44.158,2026-07-13T10:44:31,3205.07,320507,INR,card,SUCCESS,287,0,0,10,0,0,legitimate
tx_00046627,mer_0231,cust_010717,dev_009151,117.231.139.33,2026-07-13T10:44:36,975.35,97535,INR,netbanking,SUCCESS,341,0,0,10,0,0,legitimate
tx_00046628,mer_0124,cust_007432,dev_021302,223.192.203.142,2026-07-13T10:47:00,830.9,83090,INR,upi,FAILED,433,0,0,10,0,0,legitimate
tx_00046629,mer_0125,cust_007708,dev_009950,117.54.160.132,2026-07-13T10:47:25,990.54,99054,INR,card,SUCCESS,75,0,0,10,0,0,legitimate
tx_00046630,mer_0165,cust_000680,dev_002334,106.24.173.14,2026-07-13T10:48:00,775.19,77519,INR,upi,SUCCESS,161,0,0,10,0,0,legitimate
tx_00046631,mer_0168,cust_002796,dev_015938,122.13.144.153,2026-07-13T10:48:02,3150.7,315070,INR,netbanking,SUCCESS,64,0,0,10,0,0,legitimate
tx_00046632,mer_0046,cust_004352,dev_012929,103.12.123.117,2026-07-13T10:48:10,7061.69,706169,INR,card,SUCCESS,214,0,0,10,0,0,legitimate
tx_00046633,mer_0199,cust_013502,dev_019034,117.67.152.130,2026-07-13T10:48:29,527.59,52759,INR,netbanking,SUCCESS,228,0,0,10,0,0,legitimate
tx_00046634,mer_0001,cust_007646,dev_019763,223.254.210.152,2026-07-13T10:48:40,2826.87,282687,INR,netbanking,SUCCESS,389,0,0,10,0,0,legitimate
tx_00046635,mer_0122,cust_007587,dev_012405,182.160.34.191,2026-07-13T10:48:46,3597.79,359779,INR,netbanking,SUCCESS,78,0,0,10,0,0,legitimate
tx_00046636,mer_0087,cust_005167,dev_000584,157.116.155.145,2026-07-13T10:49:23,5892.61,589261,INR,upi,SUCCESS,284,0,0,10,0,0,legitimate
tx_00046637,mer_0025,cust_004824,dev_002299,122.229.20.71,2026-07-13T10:50:52,5564.12,556412,INR,netbanking,SUCCESS,158,0,0,10,0,0,legitimate
tx_00046638,mer_0041,cust_003531,dev_017492,106.210.77.73,2026-07-13T10:53:06,892.53,89253,INR,card,SUCCESS,198,0,0,10,0,0,legitimate
tx_00046639,mer_0127,cust_004021,dev_006141,103.253.88.209,2026-07-13T10:53:08,776.73,77673,INR,upi,SUCCESS,270,0,0,10,0,0,legitimate
tx_00046640,mer_0222,cust_004891,dev_009737,103.59.182.243,2026-07-13T10:54:16,456.82,45682,INR,upi,SUCCESS,147,0,1,10,0,0,legitimate
tx_00046641,mer_0014,cust_013118,dev_007560,223.154.90.219,2026-07-13T10:54:51,2325.71,232571,INR,card,SUCCESS,155,0,0,10,0,0,legitimate
tx_00046642,mer_0205,cust_009017,dev_012788,49.237.95.134,2026-07-13T10:55:10,743.12,74312,INR,upi,SUCCESS,194,0,0,10,0,0,legitimate
tx_00046643,mer_0100,cust_012805,dev_020490,49.188.38.224,2026-07-13T10:56:35,1456.87,145687,INR,upi,SUCCESS,435,0,0,10,0,0,legitimate
tx_00046644,mer_0250,cust_000379,dev_013261,103.252.91.6,2026-07-13T10:57:04,665.31,66531,INR,upi,SUCCESS,82,0,0,10,0,0,legitimate
tx_00046645,mer_0247,cust_005308,dev_008941,106.188.178.36,2026-07-13T10:58:28,495.05,49505,INR,upi,SUCCESS,245,1,0,10,0,0,legitimate
tx_00046646,mer_0079,cust_001379,dev_017181,106.186.53.23,2026-07-13T10:59:02,1220.91,122091,INR,upi,SUCCESS,65,0,0,10,0,0,legitimate
tx_00046647,mer_0051,cust_008469,dev_018238,117.30.7.101,2026-07-13T11:02:23,506.33,50633,INR,upi,SUCCESS,62,0,0,11,0,0,legitimate
tx_00046648,mer_0209,cust_004930,dev_021628,103.16.191.42,2026-07-13T11:02:37,939.15,93915,INR,upi,SUCCESS,430,0,0,11,0,0,legitimate
tx_00046649,mer_0178,cust_014263,dev_020220,223.58.224.225,2026-07-13T11:03:49,386.22,38622,INR,card,SUCCESS,102,0,0,11,0,0,legitimate
tx_00046650,mer_0124,cust_007261,dev_011609,223.232.133.129,2026-07-13T11:04:05,306.78,30677,INR,upi,SUCCESS,431,0,0,11,0,0,legitimate
tx_00046651,mer_0150,cust_008318,dev_006508,223.146.194.99,2026-07-13T11:05:14,2338.25,233825,INR,netbanking,SUCCESS,262,0,0,11,0,0,legitimate
tx_00046652,mer_0157,cust_012863,dev_016505,106.172.131.107,2026-07-13T11:05:31,210.85,21085,INR,card,SUCCESS,245,0,0,11,0,0,legitimate
tx_00046653,mer_0075,cust_005137,dev_010496,122.88.170.222,2026-07-13T11:06:52,605.39,60539,INR,upi,SUCCESS,70,0,0,11,0,0,legitimate
tx_00046654,mer_0076,cust_013083,dev_013230,122.126.89.140,2026-07-13T11:07:03,1140.55,114055,INR,card,SUCCESS,386,0,0,11,0,0,legitimate
tx_00046655,mer_0195,cust_011164,dev_020908,106.81.16.191,2026-07-13T11:07:10,708.22,70822,INR,upi,SUCCESS,327,0,0,11,0,0,legitimate
tx_00046656,mer_0170,cust_000904,dev_004437,106.118.161.127,2026-07-13T11:07:54,1758.25,175825,INR,card,SUCCESS,175,0,0,11,0,0,legitimate
tx_00046657,mer_0015,cust_004023,dev_002624,182.7.177.235,2026-07-13T11:10:44,350.96,35096,INR,card,SUCCESS,208,0,0,11,0,0,legitimate
tx_00046658,mer_0027,cust_013639,dev_014559,106.8.178.73,2026-07-13T11:10:46,528.11,52811,INR,upi,SUCCESS,235,0,0,11,0,0,legitimate
tx_00046659,mer_0126,cust_014076,dev_004966,103.146.157.214,2026-07-13T11:11:10,2742.53,274253,INR,upi,SUCCESS,224,0,0,11,0,0,legitimate
tx_00046660,mer_0171,cust_008350,dev_003484,223.179.125.200,2026-07-13T11:12:28,3014.33,301433,INR,card,SUCCESS,155,0,0,11,0,0,legitimate
tx_00046661,mer_0197,cust_009091,dev_001063,117.227.35.67,2026-07-13T11:12:49,2189.2,218919,INR,upi,SUCCESS,100,0,0,11,0,0,legitimate
tx_00046662,mer_0143,cust_003472,dev_018623,117.72.147.77,2026-07-13T11:13:31,2005.84,200584,INR,upi,SUCCESS,204,0,0,11,0,0,legitimate
tx_00046663,mer_0243,cust_010573,dev_012316,182.109.6.189,2026-07-13T11:15:30,486.87,48687,INR,upi,SUCCESS,100,0,0,11,0,0,legitimate
tx_00046664,mer_0090,cust_004766,dev_006950,117.101.215.135,2026-07-13T11:15:47,1873.04,187304,INR,netbanking,SUCCESS,293,0,0,11,0,0,legitimate
tx_00046665,mer_0059,cust_004297,dev_021753,117.154.191.34,2026-07-13T11:16:03,1262.83,126283,INR,upi,SUCCESS,220,0,0,11,0,0,legitimate
tx_00046666,mer_0009,cust_003004,dev_010456,223.5.48.253,2026-07-13T11:17:01,372.0,37200,INR,netbanking,SUCCESS,54,0,0,11,0,0,legitimate
tx_00046667,mer_0143,cust_014330,dev_006202,223.104.137.101,2026-07-13T11:17:24,2887.78,288778,INR,card,FAILED,343,0,0,11,0,0,legitimate
tx_00046668,mer_0063,cust_008264,dev_010061,157.142.188.7,2026-07-13T11:17:42,912.11,91211,INR,upi,SUCCESS,441,0,0,11,0,0,legitimate
tx_00046669,mer_0087,cust_014568,dev_019063,223.98.78.173,2026-07-13T11:18:00,4631.75,463175,INR,upi,SUCCESS,140,0,0,11,0,0,legitimate
tx_00046670,mer_0124,cust_010552,dev_013581,106.166.59.238,2026-07-13T11:20:12,507.15,50715,INR,upi,SUCCESS,242,0,0,11,0,0,legitimate
tx_00046671,mer_0194,cust_005175,dev_008962,122.26.77.214,2026-07-13T11:20:36,3577.68,357768,INR,upi,SUCCESS,332,0,0,11,0,0,legitimate
tx_00046672,mer_0117,cust_002380,dev_000997,106.239.193.217,2026-07-13T11:21:05,6874.21,687421,INR,card,SUCCESS,313,0,0,11,0,0,legitimate
tx_00046673,mer_0046,cust_005143,dev_021326,122.113.40.48,2026-07-13T11:23:49,4978.03,497803,INR,netbanking,SUCCESS,383,0,0,11,0,0,legitimate
tx_00046674,mer_0053,cust_007905,dev_019777,106.179.159.127,2026-07-13T11:23:53,5531.46,553146,INR,card,SUCCESS,146,0,0,11,0,0,legitimate
tx_00046675,mer_0009,cust_003980,dev_003033,157.192.189.135,2026-07-13T11:24:20,887.28,88728,INR,upi,SUCCESS,337,0,0,11,0,0,legitimate
tx_00046676,mer_0186,cust_013071,dev_007583,49.53.156.169,2026-07-13T11:26:32,12501.05,1250105,INR,card,SUCCESS,139,0,0,11,0,0,legitimate
tx_00046677,mer_0025,cust_014183,dev_006269,182.19.245.174,2026-07-13T11:26:37,2429.21,242921,INR,upi,SUCCESS,328,0,0,11,0,0,legitimate
tx_00046678,mer_0057,cust_014087,dev_005034,103.101.27.3,2026-07-13T11:27:10,422.84,42284,INR,card,SUCCESS,306,0,0,11,0,0,legitimate
tx_00046679,mer_0216,cust_004405,dev_016709,223.145.167.52,2026-07-13T11:27:21,11242.46,1124246,INR,card,SUCCESS,291,0,0,11,0,0,legitimate
tx_00046680,mer_0117,cust_009240,dev_010793,157.42.121.136,2026-07-13T11:28:05,6461.79,646179,INR,card,SUCCESS,97,0,0,11,0,0,legitimate
tx_00046681,mer_0039,cust_004163,dev_010968,122.127.123.150,2026-07-13T11:29:50,995.67,99567,INR,card,SUCCESS,420,0,0,11,0,0,legitimate
tx_00046682,mer_0039,cust_010107,dev_021448,157.92.54.180,2026-07-13T11:31:35,321.22,32122,INR,card,SUCCESS,394,0,0,11,0,0,legitimate
tx_00046683,mer_0244,cust_011448,dev_002970,223.207.203.9,2026-07-13T11:32:29,675.49,67549,INR,card,SUCCESS,110,0,0,11,0,0,legitimate
tx_00046684,mer_0200,cust_003657,dev_003593,182.22.84.212,2026-07-13T11:36:17,605.77,60577,INR,netbanking,SUCCESS,317,0,0,11,0,0,legitimate
tx_00046685,mer_0146,cust_004915,dev_006238,223.186.44.103,2026-07-13T11:36:24,452.28,45228,INR,upi,SUCCESS,317,0,0,11,0,0,legitimate
tx_00046686,mer_0006,cust_005356,dev_012512,106.125.63.250,2026-07-13T11:37:12,514.22,51422,INR,upi,SUCCESS,191,0,0,11,0,0,legitimate
tx_00046687,mer_0057,cust_012851,dev_014355,117.173.86.199,2026-07-13T11:38:52,383.64,38364,INR,card,SUCCESS,416,0,0,11,0,0,legitimate
tx_00046688,mer_0052,cust_000148,dev_016007,49.100.59.19,2026-07-13T11:39:18,699.64,69964,INR,netbanking,SUCCESS,304,0,0,11,0,0,legitimate
tx_00046689,mer_0242,cust_003449,dev_014011,182.184.124.139,2026-07-13T11:41:49,1959.11,195911,INR,upi,SUCCESS,54,0,0,11,0,0,legitimate
tx_00046690,mer_0167,cust_008483,dev_015375,103.219.4.192,2026-07-13T11:43:53,3780.82,378082,INR,card,SUCCESS,54,0,0,11,0,0,legitimate
tx_00046691,mer_0122,cust_012709,dev_021469,122.161.137.175,2026-07-13T11:44:16,1149.91,114991,INR,card,SUCCESS,362,0,0,11,0,0,legitimate
tx_00046692,mer_0207,cust_014954,dev_013959,223.6.50.192,2026-07-13T11:44:19,283.8,28380,INR,card,SUCCESS,396,0,0,11,0,0,legitimate
tx_00046693,mer_0194,cust_006126,dev_020876,106.219.17.79,2026-07-13T11:46:46,4978.88,497888,INR,upi,SUCCESS,429,0,0,11,0,0,legitimate
tx_00046694,mer_0148,cust_013655,dev_000086,49.10.88.180,2026-07-13T11:48:14,1017.0,101700,INR,card,SUCCESS,254,0,0,11,0,0,legitimate
tx_00046695,mer_0030,cust_014437,dev_004898,122.59.190.188,2026-07-13T11:50:03,9542.61,954261,INR,card,SUCCESS,147,0,0,11,0,0,legitimate
tx_00046696,mer_0189,cust_006552,dev_003003,103.38.157.2,2026-07-13T11:50:12,5998.29,599829,INR,upi,SUCCESS,158,0,0,11,0,0,legitimate
tx_00046697,mer_0164,cust_007655,dev_001694,106.103.50.6,2026-07-13T11:51:11,945.49,94549,INR,upi,SUCCESS,218,0,0,11,0,0,legitimate
tx_00046698,mer_0192,cust_000366,dev_014212,49.243.2.198,2026-07-13T11:53:18,1194.98,119498,INR,upi,SUCCESS,364,0,0,11,0,0,legitimate
tx_00046699,mer_0141,cust_009288,dev_010665,122.1.151.10,2026-07-13T11:54:23,411.34,41134,INR,card,SUCCESS,109,0,0,11,0,0,legitimate
tx_00046700,mer_0086,cust_001618,dev_011388,103.110.80.180,2026-07-13T11:54:30,587.2,58720,INR,upi,SUCCESS,332,0,0,11,0,0,legitimate
tx_00046701,mer_0134,cust_009819,dev_001965,106.70.10.63,2026-07-13T11:55:24,418.61,41861,INR,card,SUCCESS,183,0,0,11,0,0,legitimate
tx_00046702,mer_0132,cust_007021,dev_014889,122.90.207.114,2026-07-13T11:55:38,2266.64,226664,INR,upi,SUCCESS,68,0,0,11,0,0,legitimate
tx_00046703,mer_0065,cust_001435,dev_010039,157.86.182.27,2026-07-13T11:56:52,1793.12,179312,INR,card,SUCCESS,321,0,0,11,0,0,legitimate
tx_00046704,mer_0076,cust_012135,dev_002042,103.183.67.75,2026-07-13T11:56:55,808.45,80845,INR,upi,SUCCESS,165,0,0,11,0,0,legitimate
tx_00046705,mer_0238,cust_001992,dev_000081,103.145.180.243,2026-07-13T11:57:29,3673.78,367378,INR,card,SUCCESS,87,0,0,11,0,0,legitimate
tx_00046706,mer_0083,cust_001728,dev_014313,223.249.226.32,2026-07-13T11:58:01,2738.02,273802,INR,upi,SUCCESS,95,0,0,11,0,0,legitimate
tx_00046707,mer_0106,cust_006665,dev_004622,182.191.84.121,2026-07-13T11:58:31,3517.38,351738,INR,netbanking,SUCCESS,195,0,0,11,0,0,legitimate
tx_00046708,mer_0124,cust_002311,dev_006029,223.162.220.71,2026-07-13T12:02:27,286.32,28632,INR,upi,SUCCESS,387,0,0,12,0,0,legitimate
tx_00046709,mer_0241,cust_000088,dev_020220,117.42.111.14,2026-07-13T12:04:06,2593.89,259389,INR,netbanking,SUCCESS,188,0,0,12,0,0,legitimate
tx_00046710,mer_0139,cust_006234,dev_012247,157.112.117.167,2026-07-13T12:05:53,2194.42,219442,INR,netbanking,SUCCESS,212,0,0,12,0,0,legitimate
tx_00046711,mer_0213,cust_008207,dev_013323,182.73.193.52,2026-07-13T12:07:17,912.7,91270,INR,card,SUCCESS,142,0,0,12,0,0,legitimate
tx_00046712,mer_0163,cust_013227,dev_007483,223.179.177.38,2026-07-13T12:07:55,829.48,82948,INR,netbanking,SUCCESS,61,0,0,12,0,0,legitimate
tx_00046713,mer_0178,cust_000714,dev_009384,182.228.49.21,2026-07-13T12:08:52,476.78,47678,INR,card,SUCCESS,341,0,0,12,0,0,legitimate
tx_00046714,mer_0186,cust_014468,dev_014881,106.142.54.119,2026-07-13T12:09:44,9562.18,956218,INR,upi,SUCCESS,99,0,0,12,0,0,legitimate
tx_00046715,mer_0099,cust_006915,dev_008409,103.110.21.173,2026-07-13T12:09:44,613.02,61302,INR,netbanking,SUCCESS,255,0,0,12,0,0,legitimate
tx_00046716,mer_0131,cust_007959,dev_007328,117.227.114.169,2026-07-13T12:10:10,592.23,59223,INR,upi,SUCCESS,177,0,0,12,0,0,legitimate
tx_00046717,mer_0067,cust_008435,dev_004914,223.46.55.186,2026-07-13T12:10:10,934.14,93414,INR,upi,SUCCESS,278,0,0,12,0,0,legitimate
tx_00046718,mer_0214,cust_005682,dev_016675,49.195.129.213,2026-07-13T12:10:16,3694.71,369471,INR,upi,SUCCESS,326,0,1,12,0,0,legitimate
tx_00046719,mer_0151,cust_005225,dev_003986,182.185.220.240,2026-07-13T12:12:42,3239.69,323969,INR,upi,SUCCESS,395,0,0,12,0,0,legitimate
tx_00046720,mer_0135,cust_007677,dev_005152,122.198.51.249,2026-07-13T12:14:55,1404.68,140468,INR,netbanking,SUCCESS,331,0,0,12,0,0,legitimate
tx_00046721,mer_0004,cust_001814,dev_017129,157.220.62.151,2026-07-13T12:15:24,9331.55,933154,INR,upi,SUCCESS,178,0,0,12,0,0,legitimate
tx_00046722,mer_0192,cust_006003,dev_017405,106.104.114.210,2026-07-13T12:15:32,1168.38,116838,INR,card,SUCCESS,253,0,0,12,0,0,legitimate
tx_00046723,mer_0045,cust_003202,dev_018272,117.2.180.177,2026-07-13T12:15:52,4449.79,444979,INR,card,SUCCESS,147,0,0,12,0,0,legitimate
tx_00046724,mer_0004,cust_008311,dev_013081,49.94.104.96,2026-07-13T12:16:32,9332.63,933262,INR,netbanking,SUCCESS,146,0,0,12,0,0,legitimate
tx_00046725,mer_0080,cust_004302,dev_019465,106.92.39.37,2026-07-13T12:21:36,3653.78,365378,INR,netbanking,SUCCESS,62,0,0,12,0,0,legitimate
tx_00046726,mer_0025,cust_009357,dev_020067,49.247.90.57,2026-07-13T12:22:03,4770.45,477045,INR,upi,SUCCESS,335,0,0,12,0,0,legitimate
tx_00046727,mer_0092,cust_001731,dev_021384,182.18.232.63,2026-07-13T12:22:14,5509.45,550945,INR,upi,SUCCESS,153,0,0,12,0,0,legitimate
tx_00046728,mer_0103,cust_009059,dev_001305,223.67.7.7,2026-07-13T12:22:37,585.2,58520,INR,netbanking,SUCCESS,156,0,0,12,0,0,legitimate
tx_00046729,mer_0011,cust_011882,dev_001787,49.38.167.245,2026-07-13T12:23:57,634.96,63496,INR,upi,SUCCESS,273,0,0,12,0,0,legitimate
tx_00046730,mer_0100,cust_008388,dev_007057,157.155.89.159,2026-07-13T12:25:02,877.32,87732,INR,upi,SUCCESS,366,0,0,12,0,0,legitimate
tx_00046731,mer_0213,cust_009083,dev_020177,49.215.57.19,2026-07-13T12:26:36,1185.72,118572,INR,upi,SUCCESS,311,0,0,12,0,0,legitimate
tx_00046732,mer_0215,cust_001832,dev_021496,122.117.174.123,2026-07-13T12:31:28,5772.62,577262,INR,upi,SUCCESS,131,0,0,12,0,0,legitimate
tx_00046733,mer_0198,cust_010566,dev_013254,157.32.122.111,2026-07-13T12:31:35,682.69,68269,INR,upi,SUCCESS,363,0,0,12,0,0,legitimate
tx_00046734,mer_0056,cust_000348,dev_019048,223.241.137.98,2026-07-13T12:32:05,7077.32,707732,INR,upi,SUCCESS,129,0,0,12,0,0,legitimate
tx_00046735,mer_0044,cust_008827,dev_016015,49.227.235.79,2026-07-13T12:33:07,374.41,37441,INR,upi,SUCCESS,116,0,0,12,0,0,legitimate
tx_00046736,mer_0153,cust_010845,dev_014849,49.124.85.182,2026-07-13T12:38:26,592.02,59202,INR,netbanking,SUCCESS,120,0,0,12,0,0,legitimate
tx_00046737,mer_0131,cust_013148,dev_017763,103.170.77.249,2026-07-13T12:38:39,1704.78,170478,INR,upi,SUCCESS,304,0,0,12,0,0,legitimate
tx_00046738,mer_0223,cust_009421,dev_011400,223.103.22.33,2026-07-13T12:38:48,7783.34,778334,INR,card,SUCCESS,285,0,0,12,0,0,legitimate
tx_00046739,mer_0125,cust_009704,dev_000617,106.151.211.178,2026-07-13T12:39:03,655.53,65553,INR,upi,SUCCESS,72,0,0,12,0,0,legitimate
tx_00046740,mer_0196,cust_007146,dev_010876,182.46.189.205,2026-07-13T12:39:24,519.49,51949,INR,card,SUCCESS,301,0,0,12,0,0,legitimate
tx_00046741,mer_0011,cust_005846,dev_005069,122.181.76.117,2026-07-13T12:40:53,1100.13,110013,INR,upi,SUCCESS,439,0,0,12,0,0,legitimate
tx_00046742,mer_0036,cust_002761,dev_015365,117.81.164.98,2026-07-13T12:42:03,587.11,58711,INR,upi,SUCCESS,78,0,0,12,0,0,legitimate
tx_00046743,mer_0139,cust_004666,dev_013013,117.187.104.82,2026-07-13T12:45:03,2887.19,288719,INR,upi,SUCCESS,283,0,0,12,0,0,legitimate
tx_00046744,mer_0106,cust_005148,dev_019843,103.197.104.186,2026-07-13T12:45:22,6326.58,632658,INR,upi,SUCCESS,441,0,0,12,0,0,legitimate
tx_00046745,mer_0245,cust_005667,dev_014521,182.218.127.78,2026-07-13T12:45:25,1742.51,174251,INR,card,SUCCESS,179,0,0,12,0,0,legitimate
tx_00046746,mer_0034,cust_012878,dev_002315,103.214.8.141,2026-07-13T12:45:54,222.2,22220,INR,upi,SUCCESS,63,0,0,12,0,0,legitimate
tx_00046747,mer_0163,cust_001144,dev_008502,49.165.192.231,2026-07-13T12:46:13,881.12,88112,INR,upi,SUCCESS,275,0,0,12,0,0,legitimate
tx_00046748,mer_0029,cust_003207,dev_013095,49.71.218.36,2026-07-13T12:47:34,358.96,35896,INR,card,SUCCESS,163,0,0,12,0,0,legitimate
tx_00046749,mer_0028,cust_004210,dev_001836,117.183.148.46,2026-07-13T12:49:33,432.61,43261,INR,upi,SUCCESS,149,0,0,12,0,0,legitimate
tx_00046750,mer_0133,cust_004901,dev_002917,157.249.171.7,2026-07-13T12:49:43,1555.35,155535,INR,card,SUCCESS,119,0,0,12,0,0,legitimate
tx_00046751,mer_0079,cust_002707,dev_018175,122.10.252.104,2026-07-13T12:50:37,1000.56,100056,INR,upi,SUCCESS,180,0,0,12,0,0,legitimate
tx_00046752,mer_0130,cust_007823,dev_020722,122.29.227.149,2026-07-13T12:50:38,1660.54,166054,INR,upi,SUCCESS,293,0,0,12,0,0,legitimate
tx_00046753,mer_0172,cust_006219,dev_011763,103.212.95.44,2026-07-13T12:50:45,1319.41,131941,INR,card,SUCCESS,416,0,0,12,0,0,legitimate
tx_00046754,mer_0128,cust_011126,dev_006245,106.10.57.192,2026-07-13T12:50:55,1258.54,125854,INR,upi,SUCCESS,324,0,0,12,0,0,legitimate
tx_00046755,mer_0102,cust_008139,dev_006528,157.34.136.176,2026-07-13T12:53:00,11664.05,1166405,INR,upi,SUCCESS,437,0,0,12,0,0,legitimate
tx_00046756,mer_0110,cust_005363,dev_017723,106.138.45.125,2026-07-13T12:53:24,1445.19,144519,INR,upi,SUCCESS,157,0,0,12,0,0,legitimate
tx_00046757,mer_0124,cust_008953,dev_012681,49.183.230.43,2026-07-13T12:53:50,247.92,24792,INR,card,SUCCESS,228,0,0,12,0,0,legitimate
tx_00046758,mer_0188,cust_012415,dev_001259,182.189.52.87,2026-07-13T12:55:26,932.44,93244,INR,card,SUCCESS,179,0,0,12,0,0,legitimate
tx_00046759,mer_0094,cust_000001,dev_019230,49.139.184.140,2026-07-13T12:56:42,620.11,62011,INR,card,SUCCESS,415,0,0,12,0,0,legitimate
tx_00046760,mer_0160,cust_007750,dev_003269,49.144.115.173,2026-07-13T12:57:03,2988.27,298827,INR,card,SUCCESS,155,0,0,12,0,0,legitimate
tx_00046761,mer_0065,cust_010013,dev_021035,117.14.156.32,2026-07-13T12:57:31,772.51,77251,INR,card,SUCCESS,228,0,0,12,0,0,legitimate
tx_00046762,mer_0073,cust_003904,dev_015194,182.232.238.122,2026-07-13T12:59:26,1112.29,111229,INR,upi,SUCCESS,262,0,0,12,0,0,legitimate
tx_00046763,mer_0008,cust_014406,dev_021821,122.18.86.33,2026-07-13T13:01:56,4625.17,462517,INR,upi,FAILED,89,0,0,13,0,0,legitimate
tx_00046764,mer_0058,cust_006438,dev_021294,122.160.47.29,2026-07-13T13:04:16,1273.42,127342,INR,upi,SUCCESS,131,0,0,13,0,0,legitimate
tx_00046765,mer_0173,cust_002131,dev_017058,49.5.149.249,2026-07-13T13:07:05,1056.13,105613,INR,card,SUCCESS,256,0,0,13,0,0,legitimate
tx_00046766,mer_0092,cust_004615,dev_013108,157.221.50.65,2026-07-13T13:07:54,5380.93,538093,INR,card,SUCCESS,414,0,0,13,0,0,legitimate
tx_00046767,mer_0191,cust_013209,dev_007889,223.220.19.83,2026-07-13T13:08:35,2944.64,294464,INR,upi,SUCCESS,190,0,0,13,0,0,legitimate
tx_00046768,mer_0130,cust_002649,dev_019815,49.237.70.99,2026-07-13T13:08:50,773.89,77389,INR,card,SUCCESS,243,0,0,13,0,0,legitimate
tx_00046769,mer_0220,cust_006683,dev_004532,182.97.155.52,2026-07-13T13:10:49,1039.52,103952,INR,card,SUCCESS,137,0,0,13,0,0,legitimate
tx_00046770,mer_0176,cust_007186,dev_003434,122.224.19.201,2026-07-13T13:15:18,541.49,54149,INR,card,SUCCESS,279,0,0,13,0,0,legitimate
tx_00046771,mer_0247,cust_005330,dev_015441,223.125.215.119,2026-07-13T13:16:33,844.87,84487,INR,upi,SUCCESS,92,0,0,13,0,0,legitimate
tx_00046772,mer_0141,cust_011740,dev_012830,117.158.151.220,2026-07-13T13:18:00,258.92,25892,INR,upi,SUCCESS,436,0,0,13,0,0,legitimate
tx_00046773,mer_0043,cust_010138,dev_017313,103.208.217.218,2026-07-13T13:20:03,5855.9,585590,INR,card,SUCCESS,226,0,0,13,0,0,legitimate
tx_00046774,mer_0044,cust_002830,dev_017085,182.59.55.160,2026-07-13T13:21:14,250.56,25056,INR,upi,SUCCESS,307,0,0,13,0,0,legitimate
tx_00046775,mer_0189,cust_008548,dev_015830,122.175.210.17,2026-07-13T13:21:17,10433.67,1043367,INR,card,SUCCESS,361,0,0,13,0,0,legitimate
